"date","Price_PMI","Price_LME","Price_COMEX","Price_Gold","Price_Oil","Price_SHMET"
2021-07-06,63.1,9528,4.563,1779.5,73.62,69700
2021-07-07,63.1,9451.5,4.563,1779.5,72.22,68540
2021-07-08,63.1,9264.5,4.563,1779.5,72.98,68900
2021-07-09,63.1,9437.5,4.563,1779.5,74.56,68800
2021-07-10,63.1,9437.5,4.542,1779.5,74.56,68800
2021-07-11,63.1,9437.5,4.542,1779.5,74.56,68800
2021-07-12,63.1,9347,4.542,1784.7,74.21,69475
2021-07-13,63.1,9310,4.532,1784.7,75.24,69370
2021-07-14,63.1,9309,4.532,1784.7,73.06,68810
2021-07-15,63.1,9347,4.532,1784.7,71.67,68830
2021-07-16,63.1,9396.5,4.393,1784.7,71.76,69660
2021-07-17,63.1,9396.5,4.393,1784.7,71.76,69660
2021-07-18,63.1,9396.5,4.353,1784.7,71.76,69660
2021-07-19,63.1,9264.5,4.353,1784.7,66.45,69210
2021-07-20,63.1,9211,4.353,1784.7,67.32,68390
2021-07-21,63.1,9271.5,4.353,1784.7,70.26,68600
2021-07-22,63.1,9382.5,4.353,1784.7,72.15,69040
2021-07-23,62.5,9433.5,4.407,1784.7,72.24,70090
2021-07-24,62.5,9433.5,4.407,1784.7,72.24,70090
2021-07-25,62.5,9433.5,4.407,1784.7,72.24,70090
2021-07-26,62.5,9580,4.589,1784.7,72.15,71170
2021-07-27,62.5,9709,4.589,1784.7,71.68,72520
2021-07-28,62.5,9697,4.589,1784.7,72.37,72365
2021-07-29,62.5,9781,4.589,1784.7,73.62,71700
2021-07-30,62.5,9747.5,4.589,1784.7,73.93,71900
2021-07-31,62.5,9747.5,4.589,1784.7,73.93,71900
2021-08-01,62.5,9747.5,4.589,1784.7,73.93,71900
2021-08-02,62.6,9737,4.589,1784.7,71.31,71710
2021-08-03,62.6,9583.5,4.589,1784.7,70.64,71030
2021-08-04,62.6,9503,4.589,1784.7,68.19,70290
2021-08-05,62.6,9429,4.589,1784.7,69.1,69660
2021-08-06,62.6,9529.5,4.589,1784.7,68.26,69800
2021-08-07,62.6,9529.5,4.589,1784.7,68.26,69800
2021-08-08,62.6,9529.5,4.589,1784.7,68.26,69800
2021-08-09,62.6,9311.5,4.589,1784.7,66.56,69620
2021-08-10,62.6,9409.5,4.589,1784.7,68.33,69560
2021-08-11,62.6,9421,4.589,1784.7,69.3,70000
2021-08-12,62.6,9508.5,4.589,1785.5,69.12,70430
2021-08-13,62.6,9429.5,4.589,1785.5,68.36,70240
2021-08-14,62.6,9429.5,4.589,1785.5,68.36,70240
2021-08-15,62.6,9429.5,4.589,1785.5,68.36,70240
2021-08-16,62.6,9377,4.589,1785.5,67.44,70280
2021-08-17,62.6,9346.5,4.589,1785.5,66.5,70080
2021-08-18,62.6,9148.5,4.589,1785.5,65.36,69240
2021-08-19,62.6,8775.5,4.589,1785.5,63.69,67700
2021-08-20,62.6,8922,4.589,1785.5,62.25,67260
2021-08-21,62.6,8922,4.589,1785.5,62.25,67260
2021-08-22,62.6,8922,4.589,1785.5,62.25,67260
2021-08-23,62,9237,4.589,1785.5,65.65,68290
2021-08-24,62,9316.5,4.589,1785.5,67.5,68940
2021-08-25,62,9378.5,4.589,1785.5,68.54,69600
2021-08-26,62,9323,4.589,1785.5,67.42,69260
2021-08-27,62,9352,4.546,1785.5,68.84,69185
2021-08-28,62,9352,4.52,1785.5,68.84,69185
2021-08-29,62,9352,4.52,1785.5,68.84,69185
2021-08-30,62,9352,4.481,1785.5,69.28,70165
2021-08-31,62,9462.5,4.432,1785.5,68.43,70315
2021-09-01,61.5,9312,4.432,1785.5,68.63,69940
2021-09-02,61.5,9347,4.432,1785.5,70.07,69460
2021-09-03,61.5,9361,4.387,1785.5,69.34,69575
2021-09-04,61.5,9361,4.387,1785.5,69.34,69575
2021-09-05,61.5,9361,4.387,1785.5,69.34,69575
2021-09-06,61.5,9401.5,4.387,1785.5,69.34,69710
2021-09-07,61.5,9325,4.387,1785.5,68.49,69580
2021-09-08,61.5,9256,4.387,1785.5,69.36,69250
2021-09-09,61.5,9356.5,4.387,1785.5,68.26,68850
2021-09-10,61.5,9515,4.448,1785.5,69.82,70035
2021-09-11,61.5,9515,4.448,1785.5,69.82,70035
2021-09-12,61.5,9515,4.448,1776.7,69.82,70035
2021-09-13,61.5,9627,4.448,1776.7,70.54,71525
2021-09-14,61.5,9407,4.448,1776.7,70.53,70520
2021-09-15,61.5,9488.5,4.448,1776.7,72.59,69860
2021-09-16,61.5,9392,4.448,1776.7,72.69,70460
2021-09-17,61.5,9435.5,4.448,1776.7,72.09,69810
2021-09-18,61.5,9435.5,4.448,1776.7,72.09,69810
2021-09-19,61.5,9435.5,4.448,1776.7,72.09,69810
2021-09-20,61.5,9145.5,4.448,1776.7,70.41,69810
2021-09-21,61.5,9106,4.448,1776.7,70.51,69810
2021-09-22,61.5,9255,4.448,1776.7,72.37,69075
2021-09-23,60.3,9252,4.448,1776.7,73.43,69040
2021-09-24,60.3,9275,4.448,1776.7,74.18,69375
2021-09-25,60.3,9275,4.448,1776.7,74.18,69375
2021-09-26,60.3,9275,4.448,1776.7,74.18,69375
2021-09-27,60.3,9341,4.448,1776.7,75.54,70060
2021-09-28,60.3,9263,4.448,1776.7,75.44,69520
2021-09-29,60.3,9227,4.448,1776.7,75.06,68965
2021-09-30,60.3,9041,4.448,1776.7,75.22,68700
2021-10-01,58.7,9113,4.448,1776.7,76.01,68700
2021-10-02,58.7,9113,4.448,1776.7,76.01,68700
2021-10-03,58.7,9113,4.448,1776.7,76.01,68700
2021-10-04,58.7,9267.5,4.448,1776.7,77.68,68700
2021-10-05,58.7,9091.5,4.448,1776.7,79.17,68700
2021-10-06,58.7,9096,4.448,1776.7,77.66,68700
2021-10-07,58.7,9177,4.448,1776.7,78.46,68700
2021-10-08,58.7,9246,4.448,1776.7,79.55,69940
2021-10-09,58.7,9246,4.448,1776.7,79.55,69940
2021-10-10,58.7,9246,4.448,1776.7,79.55,69940
2021-10-11,58.7,9527,4.448,1776.7,80.64,69925
2021-10-12,58.7,9585,4.404,1784.8,80.75,70320
2021-10-13,58.7,9661,4.521,1784.8,80.67,70160
2021-10-14,58.7,9971,4.631,1784.8,81.43,72540
2021-10-15,58.7,10555,4.734,1784.8,82.39,74060
2021-10-16,58.7,10555,4.734,1784.8,82.39,74060
2021-10-17,58.7,10555,4.734,1784.8,82.39,74060
2021-10-18,58.7,10500,4.734,1784.8,82.62,76030
2021-10-19,58.7,10652,4.734,1784.8,83.19,75750
2021-10-20,58.7,10161,4.756,1784.8,84.4,73430
2021-10-21,58.7,10051,4.756,1784.8,82.64,75190
2021-10-22,57,9992,4.756,1784.8,84.53,73125
2021-10-23,57,9992,4.756,1784.8,84.53,73125
2021-10-24,57,9992,4.756,1784.8,84.53,73125
2021-10-25,57,10050,4.756,1784.8,84.64,72650
2021-10-26,57,9988,4.756,1784.8,85.64,72585
2021-10-27,57,9849.5,4.756,1784.8,82.66,72060
2021-10-28,57,9860,4.756,1784.8,82.78,70770
2021-10-29,57,9955,4.756,1784.8,83.5,71575
2021-10-30,57,9955,4.756,1784.8,83.5,71575
2021-10-31,57,9955,4.756,1784.8,83.5,71575
2021-11-01,57,9875,4.756,1784.8,84.08,71150
2021-11-02,58.5,9817,4.756,1784.8,83.91,71180
2021-11-03,58.5,9825,4.756,1784.8,80.82,70910
2021-11-04,58.5,9785,4.756,1784.8,78.88,71270
2021-11-05,58.5,9740,4.756,1784.8,81.25,70275
2021-11-06,58.5,9740,4.756,1784.8,81.25,70275
2021-11-07,58.5,9740,4.756,1784.8,81.25,70275
2021-11-08,58.5,9885,4.756,1784.8,81.96,70865
2021-11-09,58.5,10002,4.756,1784.8,84.12,71110
2021-11-10,58.5,9791,4.756,1784.8,81.23,70650
2021-11-11,58.5,9850,4.756,1784.8,81.47,70780
2021-11-12,58.5,9854.5,4.756,1784.8,80.87,71435
2021-11-13,58.5,9854.5,4.756,1863.9,80.87,71435
2021-11-14,58.5,9854.5,4.756,1863.9,80.87,71435
2021-11-15,58.5,9845,4.756,1866.6,80.85,71500
2021-11-16,58.5,9680,4.756,1854.1,80.76,71750
2021-11-17,58.5,9495,4.756,1870.2,78.32,70955
2021-11-18,58.5,9450,4.756,1861.4,78.92,70350
2021-11-19,58.5,9620.5,4.756,1851.6,76.11,72250
2021-11-20,58.5,9620.5,4.756,1851.6,76.11,72250
2021-11-21,58.5,9620.5,4.587,1851.6,76.11,72250
2021-11-22,58.5,9730,4.551,1806.3,76.74,71775
2021-11-23,57.3,9825.5,4.551,1783.8,78.32,72510
2021-11-24,57.3,9852,4.551,1784.3,78.32,71820
2021-11-25,57.3,9932,4.551,1788.1,78.32,72330
2021-11-26,57.3,9630,4.487,1786.9,78.32,71610
2021-11-27,57.3,9630,4.458,1786.9,78.32,71610
2021-11-28,57.3,9630,4.458,1786.9,78.32,71610
2021-11-29,57.3,9751,4.458,1785.2,69.88,70795
2021-11-30,57.3,9605,4.458,1776.5,66.14,70650
2021-12-01,58.6,9571,4.458,1776.5,65.44,70180
2021-12-02,58.6,9520,4.458,1776.5,66.6,69900
2021-12-03,58.6,9513,4.458,1776.5,66.39,69830
2021-12-04,58.6,9513,4.458,1776.5,66.39,69830
2021-12-05,58.6,9513,4.458,1776.5,66.39,69830
2021-12-06,58.6,9526,4.458,1776.5,69.62,69915
2021-12-07,58.6,9647,4.458,1776.5,71.94,69760
2021-12-08,58.6,9555.5,4.458,1776.5,72.43,69815
2021-12-09,58.6,9578,4.458,1776.5,70.87,69980
2021-12-10,58.6,9543,4.458,1776.5,71.71,69750
2021-12-11,58.6,9543,4.458,1776.5,71.71,69750
2021-12-12,58.6,9543,4.458,1776.5,71.71,69750
2021-12-13,58.6,9500,4.458,1788.3,71.19,69550
2021-12-14,58.6,9485,4.458,1772.3,70.57,68900
2021-12-15,58.6,9290,4.458,1764.5,70.89,68875
2021-12-16,57.8,9506,4.458,1798.2,72.34,68570
2021-12-17,57.8,9520,4.458,1804.9,70.93,69525
2021-12-18,57.8,9520,4.458,1804.9,70.93,69525
2021-12-19,57.8,9520,4.458,1804.9,70.93,69525
2021-12-20,57.8,9406,4.458,1794.6,68.69,69200
2021-12-21,57.8,9521,4.458,1788.7,71.1,69385
2021-12-22,57.8,9625,4.458,1802.2,72.82,69520
2021-12-23,57.8,9606,4.458,1811.7,73.89,69850
2021-12-24,57.8,9582,4.458,1811.7,73.89,69840
2021-12-25,57.8,9582,4.458,1811.7,73.89,69840
2021-12-26,57.8,9582,4.391,1811.7,73.89,69840
2021-12-27,57.8,9582,4.465,1808.8,75.49,69650
2021-12-28,57.8,9582,4.465,1810.9,76.01,70270
2021-12-29,57.8,9655,4.465,1805.8,76.58,70060
2021-12-30,57.8,9715,4.465,1814.1,76.83,70020
2021-12-31,57.8,9692,4.465,1828.6,75.33,69910
2022-01-01,57.8,9692,4.465,1828.6,75.33,69910
2022-01-02,57.8,9692,4.465,1801.5,75.33,69910
2022-01-03,58,9692,4.465,1943.8,75.99,69910
2022-01-04,58,9660,4.466,1923.7,77,69840
2022-01-05,58,9778,4.466,1923.7,77.83,70420
2022-01-06,58,9565,4.466,1848.7,79.47,69960
2022-01-07,58,9615,4.466,1801.5,79,69790
2022-01-08,58,9615,4.466,1787.7,79,69790
2022-01-09,58,9615,4.466,1709.3,79,69790
2022-01-10,58,9665,4.466,1709.3,78.11,70075
2022-01-11,58,9662,4.466,1649.7,81.17,69900
2022-01-12,58,9945,4.564,1815.2,82.51,70850
2022-01-13,58,9972,4.564,1815.2,81.97,72130
2022-01-14,58,9900,4.564,1815.2,83.82,71570
2022-01-15,58,9900,4.564,1815.2,83.82,71570
2022-01-16,58,9900,4.564,1815.2,83.82,71570
2022-01-17,58,9674.5,4.564,1815.2,83.82,70380
2022-01-18,58,9707,4.564,1815.2,85.42,70525
2022-01-19,58,9801,4.564,1815.2,86.84,70330
2022-01-20,58,9925,4.577,1815.2,86.29,70930
2022-01-21,58,9970,4.577,1815.2,85.16,71000
2022-01-22,58,9970,4.577,1815.2,85.16,71000
2022-01-23,58,9970,4.577,1815.2,85.16,71000
2022-01-24,57.5,9800,4.577,1815.2,84.48,70800
2022-01-25,57.5,9744,4.577,1815.2,86.61,70040
2022-01-26,57.5,9965,4.577,1815.2,88.33,70270
2022-01-27,57.5,9872,4.577,1815.2,87.61,70400
2022-01-28,57.5,9678,4.577,1815.2,87.67,70480
2022-01-29,57.5,9678,4.577,1815.2,87.67,70480
2022-01-30,57.5,9678,4.577,1815.2,87.67,70480
2022-01-31,57.5,9620,4.577,1815.2,89.16,70480
2022-02-01,59,9701,4.577,1815.2,88.22,70480
2022-02-02,59,9880,4.577,1815.2,88.16,70480
2022-02-03,59,9785,4.577,1815.2,90.17,70480
2022-02-04,59,9875,4.577,1815.2,92.27,70480
2022-02-05,59,9875,4.577,1815.2,92.27,70480
2022-02-06,59,9875,4.577,1815.2,92.27,70480
2022-02-07,59,9850,4.577,1815.2,91.25,71035
2022-02-08,59,9760,4.577,1815.2,89.32,70690
2022-02-09,59,9881,4.601,1815.2,89.57,70500
2022-02-10,59,10220.5,4.657,1815.2,89.83,72210
2022-02-11,59,10040,4.657,1815.2,93.1,72580
2022-02-12,59,10040,4.657,1809.6,93.1,72580
2022-02-13,59,10040,4.657,1809.6,93.1,72580
2022-02-14,59,9882,4.657,1809.6,95.52,71470
2022-02-15,59,10020,4.657,1809.6,92.07,71090
2022-02-16,59,10045.5,4.657,1809.6,93.83,71550
2022-02-17,59,10010,4.657,1809.6,91.78,71550
2022-02-18,59,10015,4.657,1809.6,91.26,71525
2022-02-19,59,10015,4.657,1809.6,91.26,71525
2022-02-20,59,10015,4.657,1809.6,91.26,71525
2022-02-21,58.7,9960,4.657,1809.6,91.26,71530
2022-02-22,58.7,10020,4.657,1809.6,92.11,71140
2022-02-23,58.7,10005,4.657,1809.6,92.14,71170
2022-02-24,58.7,9983,4.657,1809.6,92.77,70810
2022-02-25,58.7,9920,4.657,1809.6,91.68,71010
2022-02-26,58.7,9920,4.657,1809.6,91.68,71010
2022-02-27,58.7,9920,4.657,1809.6,91.68,71010
2022-02-28,58.7,9974,4.657,1809.6,96.13,70900
2022-03-01,58.4,9976,4.657,1809.6,103.66,70880
2022-03-02,58.4,10257.5,4.657,1809.6,110.74,71520
2022-03-03,58.4,10470,4.771,1809.6,107.69,72540
2022-03-04,58.4,10466,4.929,1809.6,115.77,72930
2022-03-05,58.4,10466,4.929,1809.6,115.77,72930
2022-03-06,58.4,10466,4.929,1809.6,115.77,72930
2022-03-07,58.4,10730,4.929,1809.6,119.26,75060
2022-03-08,58.4,10171,4.929,1809.6,123.64,72950
2022-03-09,58.4,10052,4.929,1809.6,108.81,73080
2022-03-10,58.4,10144,4.929,1809.6,105.93,72080
2022-03-11,58.4,10145,4.929,1809.6,109.31,72170
2022-03-12,58.4,10145,4.929,1809.6,109.31,72170
2022-03-13,58.4,10145,4.929,1809.6,109.31,72170
2022-03-14,58.4,9880,4.929,1809.6,103.22,72210
2022-03-15,58.4,9826,4.929,1809.6,96.42,71790
2022-03-16,58.4,10100.5,4.929,1630.9,94.85,72060
2022-03-17,58.4,10166,4.929,1630.9,102.97,72740
2022-03-18,58.4,10249,4.929,1630.9,104.69,73310
2022-03-19,58.4,10249,4.929,1630.9,104.69,73310
2022-03-20,58.4,10249,4.929,1630.9,104.69,73310
2022-03-21,58.4,10173,4.929,1630.9,112.14,73440
2022-03-22,58.4,10342,4.929,1630.9,111.03,73510
2022-03-23,58.4,10311,4.929,1630.9,114.89,73410
2022-03-24,56,10421,4.929,1630.9,114.2,73880
2022-03-25,56,10280,4.929,1630.9,116.2,73775
2022-03-26,56,10280,4.929,1630.9,116.2,73775
2022-03-27,56,10280,4.929,1630.9,116.2,73775
2022-03-28,56,10227,4.929,1630.9,107.55,73360
2022-03-29,56,10350,4.929,1630.9,104.25,74100
2022-03-30,56,10390.5,4.929,1630.9,107.81,73980
2022-03-31,56,10337,4.929,1630.9,100.53,73575
2022-04-01,57,10247,4.929,1630.9,99.32,73635
2022-04-02,57,10247,4.929,1630.9,99.32,73635
2022-04-03,57,10247,4.929,1630.9,99.32,73635
2022-04-04,57,10301.5,4.929,1630.9,103.29,73635
2022-04-05,57,10426,4.791,1630.9,101.98,73635
2022-04-06,57,10350.5,4.791,1630.9,96.39,74000
2022-04-07,57,10292,4.791,1630.9,96.05,73690
2022-04-08,57,10390,4.791,1630.9,98.35,73765
2022-04-09,57,10390,4.791,1630.9,98.35,73765
2022-04-10,57,10390,4.791,1630.9,98.35,73765
2022-04-11,57,10235.5,4.791,1676.6,94.22,73720
2022-04-12,57,10201,4.791,1676.6,100.52,73790
2022-04-13,57,10290.5,4.791,1676.6,104.26,74550
2022-04-14,57,10277,4.791,1676.6,106.84,74370
2022-04-15,57,10277,4.791,1676.6,106.84,75385
2022-04-16,57,10277,4.791,1676.6,106.84,75385
2022-04-17,57,10277,4.791,1676.6,106.84,75385
2022-04-18,57,10277,4.796,1676.6,108.24,75440
2022-04-19,57,10381,4.796,1676.6,102.54,75575
2022-04-20,57,10215,4.796,1676.6,102.56,74740
2022-04-21,57,10268,4.796,1676.6,103.89,74850
2022-04-22,54.7,10230.5,4.796,1676.6,102.86,75070
2022-04-23,54.7,10230.5,4.796,1676.6,102.86,75070
2022-04-24,54.7,10230.5,4.796,1676.6,102.86,75070
2022-04-25,54.7,9919,4.796,1676.6,99.6,74330
2022-04-26,54.7,9912.5,4.796,1676.6,102.62,73950
2022-04-27,54.7,9910,4.796,1676.6,101.96,73770
2022-04-28,54.7,9812,4.796,1676.6,105.47,74005
2022-04-29,54.7,9820.5,4.796,1676.6,104.59,73930
2022-04-30,54.7,9820.5,4.796,1676.6,104.59,73930
2022-05-01,54.7,9820.5,4.796,1676.6,104.59,73930
2022-05-02,55.3,9820.5,4.796,1676.6,105.18,73930
2022-05-03,55.3,9511,4.796,1676.6,102.53,73930
2022-05-04,55.3,9474,4.796,1676.6,107.84,73930
2022-05-05,55.3,9541,4.796,1676.6,108.17,73760
2022-05-06,55.3,9428,4.796,1676.6,109.72,72875
2022-05-07,55.3,9428,4.796,1676.6,109.72,72875
2022-05-08,55.3,9428,4.796,1676.6,109.72,72875
2022-05-09,55.3,9160,4.796,1676.6,103.08,72460
2022-05-10,55.3,9350,4.796,1676.6,99.74,71990
2022-05-11,55.3,9367,4.796,1676.6,105.5,71990
2022-05-12,55.3,9018.5,4.796,1781.3,106.15,72050
2022-05-13,55.3,9064,4.796,1781.3,110.52,71160
2022-05-14,55.3,9064,4.796,1781.3,110.52,71160
2022-05-15,55.3,9064,4.796,1781.3,110.52,71160
2022-05-16,55.3,9270,4.796,1781.3,114.07,71650
2022-05-17,55.3,9396,4.796,1781.3,112.31,72175
2022-05-18,55.3,9264.5,4.796,1781.3,109.67,72070
2022-05-19,55.3,9287,4.796,1781.3,112.21,71775
2022-05-20,55.3,9477,4.714,1781.3,112.63,72150
2022-05-21,55.3,9477,4.704,1781.3,112.63,72150
2022-05-22,55.3,9477,4.704,1781.3,112.63,72150
2022-05-23,55.3,9500.5,4.582,1781.3,110.32,72400
2022-05-24,54.9,9460.5,4.455,1781.3,112.55,72500
2022-05-25,54.9,9287,4.455,1781.3,112.88,72220
2022-05-26,54.9,9359,4.455,1781.3,116.19,71950
2022-05-27,54.9,9383,4.455,1781.3,114.96,72625
2022-05-28,54.9,9383,4.455,1781.3,114.96,72625
2022-05-29,54.9,9383,4.413,1781.3,114.96,72625
2022-05-30,54.9,9520.5,4.395,1781.3,114.96,72650
2022-05-31,54.9,9500.5,4.348,1781.3,114.38,72630
2022-06-01,54.4,9455,4.348,1781.3,115.26,72150
2022-06-02,54.4,9455,4.554,1781.3,116.88,72530
2022-06-03,54.4,9455,4.554,1781.3,118.97,72530
2022-06-04,54.4,9455,4.554,1781.3,118.97,72530
2022-06-05,54.4,9455,4.554,1781.3,118.97,72530
2022-06-06,54.4,9712,4.554,1781.3,118.41,73225
2022-06-07,54.4,9612,4.554,1781.3,119.55,72975
2022-06-08,54.4,9692,4.554,1781.3,121.94,72890
2022-06-09,54.4,9630,4.554,1781.3,121.52,73030
2022-06-10,54.4,9537,4.554,1781.3,120.73,72750
2022-06-11,54.4,9537,4.554,1781.3,120.73,72750
2022-06-12,54.4,9537,4.554,1782.4,120.73,72750
2022-06-13,54.4,9290,4.554,1782.4,120.92,72170
2022-06-14,54.4,9263,4.554,1782.4,118.92,71670
2022-06-15,54.4,9257,4.554,1782.4,115.32,71250
2022-06-16,54.4,9105,4.554,1782.4,117.56,71255
2022-06-17,54.4,9101,4.554,1782.4,109.56,69975
2022-06-18,54.4,9101,4.554,1782.4,109.56,69975
2022-06-19,54.4,9101,4.554,1782.4,109.56,69975
2022-06-20,54.4,8875,4.554,1782.4,109.56,68750
2022-06-21,54.4,9000,4.554,1782.4,110.49,68700
2022-06-22,54.4,8729,4.554,1782.4,106.22,68160
2022-06-23,53.9,8578,4.554,1782.4,105.75,66050
2022-06-24,53.9,8280.5,4.554,1782.4,109.07,64340
2022-06-25,53.9,8280.5,4.554,1782.4,109.07,64340
2022-06-26,53.9,8280.5,4.554,1782.4,109.07,64340
2022-06-27,53.9,8353,4.554,1782.4,111.44,64465
2022-06-28,53.9,8502,4.554,1782.4,113.66,64150
2022-06-29,53.9,8446,4.554,1782.4,111.65,63940
2022-06-30,53.9,8245,4.554,1782.4,107.76,64230
2022-07-01,52,7975.5,4.554,1782.4,110.3,62930
2022-07-02,52,7975.5,4.554,1782.4,110.3,62930
2022-07-03,52,7975.5,4.554,1782.4,110.3,62930
2022-07-04,52,8036,4.478,1782.4,110.3,61560
2022-07-05,52,7807,4.458,1782.4,101.55,61225
2022-07-06,52,7525.5,4.458,1782.4,100.31,58125
2022-07-07,52,7835,4.458,1782.4,104.62,58600
2022-07-08,52,7790,4.458,1782.4,106.78,59600
2022-07-09,52,7790,4.458,1782.4,106.78,59600
2022-07-10,52,7790,4.389,1782.4,106.78,59600
2022-07-11,52,7623,4.301,1782.4,106.09,58535
2022-07-12,52,7370.5,4.216,1798,97.69,58430
2022-07-13,52,7267,4.216,1798,98.44,56460
2022-07-14,52,7216,4.216,1798,97.79,56300
2022-07-15,52,7000,4.168,1798,99.59,54890
2022-07-16,52,7000,4.168,1798,99.59,54890
2022-07-17,52,7000,4.112,1798,99.59,54890
2022-07-18,52,7320,4.043,1798,104.48,56010
2022-07-19,52,7281.5,4.043,1798,106.12,56210
2022-07-20,52,7371,4.043,1798,104.45,56920
2022-07-21,52,7231.5,4.043,1798,98.44,56360
2022-07-22,51,7372,4.043,1798,97.71,57030
2022-07-23,51,7372,3.951,1798,97.71,57030
2022-07-24,51,7372,3.784,1798,97.71,57030
2022-07-25,51,7448,3.784,1798,99.83,57570
2022-07-26,51,7591.5,3.784,1798,97.74,58930
2022-07-27,51,7552,3.784,1798,100.03,58710
2022-07-28,51,7712,3.784,1798,99.11,60090
2022-07-29,51,7800.5,3.784,1798,101.31,60315
2022-07-30,51,7800.5,3.779,1798,101.31,60315
2022-07-31,51,7800.5,3.715,1798,101.31,60315
2022-08-01,49.6,7930.5,3.619,1798,96.59,61640
2022-08-02,49.6,7819,3.584,1798,97.14,60180
2022-08-03,49.6,7774,3.584,1798,93.25,60260
2022-08-04,49.6,7642,3.584,1798,91.29,59930
2022-08-05,49.6,7830.5,3.584,1798,91.77,60520
2022-08-06,49.6,7830.5,3.584,1798,91.77,60520
2022-08-07,49.6,7830.5,3.584,1798,91.77,60520
2022-08-08,49.6,7835,3.587,1798,93.52,61340
2022-08-09,49.6,7971.5,3.592,1798,93.18,61540
2022-08-10,49.6,7976,3.655,1798,94.68,61780
2022-08-11,49.6,8140,3.711,1798,97.02,62520
2022-08-12,49.6,8065,3.711,1801.5,94.86,63000
2022-08-13,49.6,8065,3.711,1801.5,94.86,63000
2022-08-14,49.6,8065,3.711,1801.5,94.86,63000
2022-08-15,49.6,7865.5,3.711,1801.5,92.24,62310
2022-08-16,49.6,7992,3.711,1801.5,89.23,62460
2022-08-17,49.6,7955,3.711,1801.5,90.85,62470
2022-08-18,49.6,8020,3.711,1801.5,93.2,62300
2022-08-19,49.6,8051,3.711,1801.5,93.55,62950
2022-08-20,49.6,8051,3.711,1801.5,93.55,62950
2022-08-21,49.6,8051,3.711,1801.5,93.55,62950
2022-08-22,49.6,8041,3.711,1801.5,93.42,63610
2022-08-23,49,8100.5,3.711,1801.5,96.46,63570
2022-08-24,49,8031.5,3.711,1801.5,95.52,63715
2022-08-25,49,8155,3.711,1801.5,93.33,63330
2022-08-26,49,8315,3.712,1801.5,93.63,64270
2022-08-27,49,8315,3.712,1801.5,93.63,64270
2022-08-28,49,8315,3.712,1801.5,93.63,64270
2022-08-29,49,8315,3.712,1801.5,97.4,63720
2022-08-30,49,7910.5,3.712,1801.5,92.08,63120
2022-08-31,49,7721,3.712,1801.5,90.09,62770
2022-09-01,49.7,7702,3.712,1801.5,87.09,61775
2022-09-02,49.7,7587,3.712,1801.5,87.29,60500
2022-09-03,49.7,7587,3.712,1801.5,87.29,60500
2022-09-04,49.7,7587,3.712,1801.5,87.29,60500
2022-09-05,49.7,7652.5,3.712,1801.5,87.29,60840
2022-09-06,49.7,7707,3.712,1801.5,87.35,61750
2022-09-07,49.7,7730,3.712,1801.5,82.5,61700
2022-09-08,49.7,7906,3.712,1801.5,84.04,61910
2022-09-09,49.7,7985,3.712,1801.5,87.27,63650
2022-09-10,49.7,7985,3.712,1801.5,87.27,63650
2022-09-11,49.7,7985,3.712,1801.5,87.27,63650
2022-09-12,49.7,8026,3.712,1810.7,88.18,63650
2022-09-13,49.7,8230,3.712,1810.7,87.84,63850
2022-09-14,49.7,7865,3.712,1810.7,88.88,63050
2022-09-15,49.7,7806,3.712,1810.7,85.72,63370
