"Date","Price"
2021-07-11,68800
2021-07-12,69475
2021-07-13,69370
2021-07-14,68810
2021-07-15,68830
2021-07-16,69660
2021-07-17,69660
2021-07-18,69660
2021-07-19,69210
2021-07-20,68390
2021-07-21,68600
2021-07-22,69040
2021-07-23,70090
2021-07-24,70090
2021-07-25,70090
2021-07-26,71170
2021-07-27,72520
2021-07-28,72365
2021-07-29,71700
2021-07-30,71900
2021-07-31,71900
2021-08-01,71900
2021-08-02,71710
2021-08-03,71030
2021-08-04,70290
2021-08-05,69660
2021-08-06,69800
2021-08-07,69800
2021-08-08,69800
2021-08-09,69620
2021-08-10,69560
2021-08-11,70000
2021-08-12,70430
2021-08-13,70240
2021-08-14,70240
2021-08-15,70240
2021-08-16,70280
2021-08-17,70080
2021-08-18,69240
2021-08-19,67700
2021-08-20,67260
2021-08-21,67260
2021-08-22,67260
2021-08-23,68290
2021-08-24,68940
2021-08-25,69600
2021-08-26,69260
2021-08-27,69185
2021-08-28,69185
2021-08-29,69185
2021-08-30,70165
2021-08-31,70315
2021-09-01,69940
2021-09-02,69460
2021-09-03,69575
2021-09-04,69575
2021-09-05,69575
2021-09-06,69710
2021-09-07,69580
2021-09-08,69250
2021-09-09,68850
2021-09-10,70035
2021-09-11,70035
2021-09-12,70035
2021-09-13,71525
2021-09-14,70520
2021-09-15,69860
2021-09-16,70460
2021-09-17,69810
2021-09-18,69810
2021-09-19,69810
2021-09-20,69810
2021-09-21,69810
2021-09-22,69075
2021-09-23,69040
2021-09-24,69375
2021-09-25,69375
2021-09-26,69375
2021-09-27,70060
2021-09-28,69520
2021-09-29,68965
2021-09-30,68700
2021-10-01,68700
2021-10-02,68700
2021-10-03,68700
2021-10-04,68700
2021-10-05,68700
2021-10-06,68700
2021-10-07,68700
2021-10-08,69940
2021-10-09,69940
2021-10-10,69940
2021-10-11,69925
2021-10-12,70320
2021-10-13,70160
2021-10-14,72540
2021-10-15,74060
2021-10-16,74060
2021-10-17,74060
2021-10-18,76030
2021-10-19,75750
2021-10-20,73430
2021-10-21,75190
2021-10-22,73125
2021-10-23,73125
2021-10-24,73125
2021-10-25,72650
2021-10-26,72585
2021-10-27,72060
2021-10-28,70770
2021-10-29,71575
2021-10-30,71575
2021-10-31,71575
2021-11-01,71150
2021-11-02,71180
2021-11-03,70910
2021-11-04,71270
2021-11-05,70275
2021-11-06,70275
2021-11-07,70275
2021-11-08,70865
2021-11-09,71110
2021-11-10,70650
2021-11-11,70780
2021-11-12,71435
2021-11-13,71435
2021-11-14,71435
2021-11-15,71500
2021-11-16,71750
2021-11-17,70955
2021-11-18,70350
2021-11-19,72250
2021-11-20,72250
2021-11-21,72250
2021-11-22,71775
2021-11-23,72510
2021-11-24,71820
2021-11-25,72330
2021-11-26,71610
2021-11-27,71610
2021-11-28,71610
2021-11-29,70795
2021-11-30,70650
2021-12-01,70180
2021-12-02,69900
2021-12-03,69830
2021-12-04,69830
2021-12-05,69830
2021-12-06,69915
2021-12-07,69760
2021-12-08,69815
2021-12-09,69980
2021-12-10,69750
2021-12-11,69750
2021-12-12,69750
2021-12-13,69550
2021-12-14,68900
2021-12-15,68875
2021-12-16,68570
2021-12-17,69525
2021-12-18,69525
2021-12-19,69525
2021-12-20,69200
2021-12-21,69385
2021-12-22,69520
2021-12-23,69850
2021-12-24,69840
2021-12-25,69840
2021-12-26,69840
2021-12-27,69650
2021-12-28,70270
2021-12-29,70060
2021-12-30,70020
2021-12-31,69910
2022-01-01,69910
2022-01-02,69910
2022-01-03,69910
2022-01-04,69840
2022-01-05,70420
2022-01-06,69960
2022-01-07,69790
2022-01-08,69790
2022-01-09,69790
2022-01-10,70075
2022-01-11,69900
2022-01-12,70850
2022-01-13,72130
2022-01-14,71570
2022-01-15,71570
2022-01-16,71570
2022-01-17,70380
2022-01-18,70525
2022-01-19,70330
2022-01-20,70930
2022-01-21,71000
2022-01-22,71000
2022-01-23,71000
2022-01-24,70800
2022-01-25,70040
2022-01-26,70270
2022-01-27,70400
2022-01-28,70480
2022-01-29,70480
2022-01-30,70480
2022-01-31,70480
2022-02-01,70480
2022-02-02,70480
2022-02-03,70480
2022-02-04,70480
2022-02-05,70480
2022-02-06,70480
2022-02-07,71035
2022-02-08,70690
2022-02-09,70500
2022-02-10,72210
2022-02-11,72580
2022-02-12,72580
2022-02-13,72580
2022-02-14,71470
2022-02-15,71090
2022-02-16,71550
2022-02-17,71550
2022-02-18,71525
2022-02-19,71525
2022-02-20,71525
2022-02-21,71530
2022-02-22,71140
2022-02-23,71170
2022-02-24,70810
2022-02-25,71010
2022-02-26,71010
2022-02-27,71010
2022-02-28,70900
2022-03-01,70880
2022-03-02,71520
2022-03-03,72540
2022-03-04,72930
2022-03-05,72930
2022-03-06,72930
2022-03-07,75060
2022-03-08,72950
2022-03-09,73080
2022-03-10,72080
2022-03-11,72170
2022-03-12,72170
2022-03-13,72170
2022-03-14,72210
2022-03-15,71790
2022-03-16,72060
2022-03-17,72740
2022-03-18,73310
2022-03-19,73310
2022-03-20,73310
2022-03-21,73440
2022-03-22,73510
2022-03-23,73410
2022-03-24,73880
2022-03-25,73775
2022-03-26,73775
2022-03-27,73775
2022-03-28,73360
2022-03-29,74100
2022-03-30,73980
2022-03-31,73575
2022-04-01,73635
2022-04-02,73635
2022-04-03,73635
2022-04-04,73635
2022-04-05,73635
2022-04-06,74000
2022-04-07,73690
2022-04-08,73765
2022-04-09,73765
2022-04-10,73765
2022-04-11,73720
2022-04-12,73790
2022-04-13,74550
2022-04-14,74370
2022-04-15,75385
2022-04-16,75385
2022-04-17,75385
2022-04-18,75440
2022-04-19,75575
2022-04-20,74740
2022-04-21,74850
2022-04-22,75070
2022-04-23,75070
2022-04-24,75070
2022-04-25,74330
2022-04-26,73950
2022-04-27,73770
2022-04-28,74005
2022-04-29,73930
2022-04-30,73930
2022-05-01,73930
2022-05-02,73930
2022-05-03,73930
2022-05-04,73930
2022-05-05,73760
2022-05-06,72875
2022-05-07,72875
2022-05-08,72875
2022-05-09,72460
2022-05-10,71990
2022-05-11,71990
2022-05-12,72050
2022-05-13,71160
2022-05-14,71160
2022-05-15,71160
2022-05-16,71650
2022-05-17,72175
2022-05-18,72070
2022-05-19,71775
2022-05-20,72150
2022-05-21,72150
2022-05-22,72150
2022-05-23,72400
2022-05-24,72500
2022-05-25,72220
2022-05-26,71950
2022-05-27,72625
2022-05-28,72625
2022-05-29,72625
2022-05-30,72650
2022-05-31,72630
2022-06-01,72150
2022-06-02,72530
2022-06-03,72530
2022-06-04,72530
2022-06-05,72530
2022-06-06,73225
2022-06-07,72975
2022-06-08,72890
2022-06-09,73030
2022-06-10,72750
2022-06-11,72750
2022-06-12,72750
2022-06-13,72170
2022-06-14,71670
2022-06-15,71250
2022-06-16,71255
2022-06-17,69975
