"Date","Price"
2010-06-13,6462
2010-06-14,6610
2010-06-15,6625
2010-06-16,6592.5
2010-06-17,6480.5
2010-06-18,6315.5
2010-06-19,6315.5
2010-06-20,6315.5
2010-06-21,6607
2010-06-22,6460
2010-06-23,6576
2010-06-24,6525.5
2010-06-25,6604.5
2010-06-26,6604.5
2010-06-27,6604.5
2010-06-28,6800
2010-06-29,6585
2010-06-30,6515
2010-07-01,6354
2010-07-02,6430.5
2010-07-03,6430.5
2010-07-04,6430.5
2010-07-05,6440
2010-07-06,6523
2010-07-07,6545
2010-07-08,6641
2010-07-09,6680.5
2010-07-10,6680.5
2010-07-11,6680.5
2010-07-12,6630.5
2010-07-13,6596
2010-07-14,6694.5
2010-07-15,6656
2010-07-16,6650
2010-07-17,6650
2010-07-18,6650
2010-07-19,6514
2010-07-20,6526
2010-07-21,6771
2010-07-22,6920.5
2010-07-23,6995
2010-07-24,6995
2010-07-25,6995
2010-07-26,6995.5
2010-07-27,7091.5
2010-07-28,7120
2010-07-29,7206
2010-07-30,7195
2010-07-31,7195
2010-08-01,7195
2010-08-02,7336
2010-08-03,7360
2010-08-04,7370.5
2010-08-05,7395
2010-08-06,7420
2010-08-07,7420
2010-08-08,7420
2010-08-09,7425
2010-08-10,7225
2010-08-11,7204
2010-08-12,7180
2010-08-13,7200
2010-08-14,7200
2010-08-15,7200
2010-08-16,7205
2010-08-17,7315.5
2010-08-18,7353.5
2010-08-19,7442
2010-08-20,7205.5
2010-08-21,7205.5
2010-08-22,7205.5
2010-08-23,7250
2010-08-24,7171
2010-08-25,7067
2010-08-26,7195.5
2010-08-27,7287
2010-08-28,7287
2010-08-29,7287
2010-08-30,7287
2010-08-31,7355.5
2010-09-01,7540.5
2010-09-02,7625.5
2010-09-03,7631.5
