"Date","Price","Open","High","Low","Vol.","Change %","Change.."
"04/15/2020",23.974,23.385,24.1959,23.3605,NA,NA,"2.58%"
"04/14/2020",23.37,23.6631,23.7668,23.3792,NA,NA,"-0.92%"
"04/13/2020",23.586,23.325,23.8774,23.2525,NA,NA,"1.10%"
"04/10/2020",23.33,23.57,23.7903,23.3328,NA,NA,"-0.98%"
"04/09/2020",23.56,24.0125,24.0954,23.3379,NA,NA,"-1.86%"
"04/08/2020",24.0075,24.3115,24.7889,23.9331,NA,NA,"-1.18%"
"04/07/2020",24.295,24.6316,24.6866,23.8214,NA,NA,"-1.35%"
"04/06/2020",24.6266,25.09,25.7573,24.578,NA,NA,"-1.34%"
"04/03/2020",24.961,24.226,25.055,24.2005,NA,NA,"3.06%"
"04/02/2020",24.221,24.2385,24.5205,23.7825,NA,NA,"0.08%"
"04/01/2020",24.201,23.719,24.6266,23.6052,NA,NA,"2.05%"
"03/31/2020",23.714,23.804,24.1698,23.327,NA,NA,"-0.31%"
"03/30/2020",23.788,23.705,24.565,23.477,NA,NA,"2.09%"
"03/27/2020",23.301,22.943,23.6304,22.854,NA,NA,"1.62%"
"03/26/2020",22.93,23.948,24.2485,22.9368,NA,NA,"-4.18%"
"03/25/2020",23.931,24.8435,24.9135,23.8535,NA,NA,"-3.61%"
"03/24/2020",24.827,25.3606,25.448,24.6173,NA,NA,"-2.02%"
"03/23/2020",25.338,24.425,25.3685,24.415,NA,NA,"3.75%"
"03/20/2020",24.4215,24.0275,24.5688,23.4881,NA,NA,"1.66%"
"03/19/2020",24.0225,23.7282,24.6478,23.6024,NA,NA,"1.33%"
"03/18/2020",23.7064,22.9594,24.1,22.8178,NA,NA,"3.36%"
"03/17/2020",22.9367,22.885,23.239,22.47,NA,NA,"0.38%"
"03/16/2020",22.85,21.665,23.077,21.5919,NA,NA,"4.33%"
"03/13/2020",21.902,21.921,22.157,21.346,NA,NA,"0.00%"
"03/12/2020",21.901,21.3836,22.8705,21.3505,NA,NA,"2.43%"
"03/11/2020",21.3805,20.829,21.5038,20.7672,NA,NA,"2.58%"
"03/10/2020",20.8435,20.775,21.0995,20.3882,NA,NA,"0.29%"
"03/09/2020",20.784,20.534,21.86,20.48,NA,NA,"3.39%"
"03/06/2020",20.1024,19.846,20.387,19.8117,NA,NA,"1.30%"
"03/05/2020",19.8445,19.5415,19.9865,19.4986,NA,NA,"1.62%"
"03/04/2020",19.5289,19.457,19.635,19.1838,NA,NA,"0.42%"
"03/03/2020",19.448,19.405,19.567,19.1551,NA,NA,"0.25%"
"03/02/2020",19.4,19.8645,19.8808,19.3858,NA,NA,"-1.08%"
"02/28/2020",19.611,19.511,19.9025,19.4538,NA,NA,"0.53%"
"02/27/2020",19.508,19.2845,19.515,19.2624,NA,NA,"1.17%"
"02/26/2020",19.282,19.092,19.3045,19.0632,NA,NA,"1.06%"
"02/25/2020",19.08,19.07,19.215,18.9412,NA,NA,"0.11%"
"02/24/2020",19.0599,18.91,19.266,18.91,NA,NA,"0.87%"
"02/21/2020",18.8949,18.8327,19.0882,18.7974,NA,NA,"0.36%"
"02/20/2020",18.827,18.5655,18.865,18.5547,NA,NA,"1.45%"
"02/19/2020",18.5585,18.5922,18.6257,18.5515,NA,NA,"-0.15%"
"02/18/2020",18.5872,18.5555,18.6656,18.5511,NA,NA,"0.21%"
"02/17/2020",18.548,18.541,18.5884,18.522,NA,NA,"0.08%"
"02/14/2020",18.5334,18.6,18.6178,18.5347,NA,NA,"-0.30%"
"02/13/2020",18.59,18.621,18.6877,18.5793,NA,NA,"-0.12%"
"02/12/2020",18.6123,18.6559,18.672,18.6043,NA,NA,"-0.23%"
"02/11/2020",18.6544,18.6977,18.725,18.6404,NA,NA,"-0.23%"
"02/10/2020",18.6972,18.79,18.835,18.6935,NA,NA,"-0.34%"
"02/07/2020",18.7608,18.6603,18.835,18.6274,NA,NA,"0.57%"
"02/06/2020",18.6542,18.6025,18.6989,18.5592,NA,NA,"0.34%"
"02/05/2020",18.591,18.667,18.7003,18.5728,NA,NA,"-0.36%"
"02/04/2020",18.658,18.816,18.843,18.6567,NA,NA,"-0.80%"
"02/03/2020",18.809,18.855,18.8988,18.716,NA,NA,"-0.14%"
"01/31/2020",18.8353,18.7801,18.9455,18.744,NA,NA,"0.33%"
"01/30/2020",18.7726,18.699,18.8722,18.6907,NA,NA,"0.43%"
"01/29/2020",18.6915,18.7231,18.7772,18.666,NA,NA,"-0.13%"
"01/28/2020",18.7155,18.9127,18.9301,18.7046,NA,NA,"-1.00%"
"01/27/2020",18.905,18.8345,18.979,18.8289,NA,NA,"0.61%"
"01/24/2020",18.79,18.767,18.873,18.7234,NA,NA,"0.18%"
"01/23/2020",18.757,18.693,18.8595,18.6813,NA,NA,"0.41%"
"01/22/2020",18.6807,18.7728,18.8055,18.663,NA,NA,"-0.44%"
"01/21/2020",18.7625,18.6639,18.8045,18.6617,NA,NA,"0.56%"
"01/20/2020",18.6586,18.6615,18.696,18.6444,NA,NA,"0.02%"
"01/17/2020",18.6549,18.7797,18.7904,18.6529,NA,NA,"-0.62%"
"01/16/2020",18.7722,18.792,18.8157,18.769,NA,NA,"-0.06%"
"01/15/2020",18.7831,18.783,18.8285,18.7635,NA,NA,"0.04%"
"01/14/2020",18.7753,18.8006,18.8747,18.775,NA,NA,"-0.09%"
"01/13/2020",18.7931,18.7905,18.8665,18.753,NA,NA,"0.06%"
"01/10/2020",18.781,18.842,18.8725,18.7453,NA,NA,"-0.27%"
"01/09/2020",18.832,18.814,18.8885,18.7584,NA,NA,"0.13%"
"01/08/2020",18.808,18.9055,19.0225,18.7638,NA,NA,"-0.48%"
"01/07/2020",18.898,18.8405,18.9375,18.8004,NA,NA,"0.32%"
"01/06/2020",18.837,18.915,18.9515,18.7943,NA,NA,"-0.42%"
"01/03/2020",18.917,18.8415,19.0365,18.8293,NA,NA,"0.45%"
"01/02/2020",18.832,18.9325,18.9412,18.8288,NA,NA,"-0.49%"
"01/01/2020",18.925,18.9325,18.9338,18.9312,NA,NA,"0.00%"
"12/31/2019",18.925,18.9335,18.9595,18.8397,NA,NA,"0.01%"
"12/30/2019",18.923,18.8375,18.9675,18.7995,NA,NA,"0.49%"
"12/27/2019",18.8316,18.9405,18.9578,18.8052,NA,NA,"-0.53%"
"12/26/2019",18.931,18.979,18.9805,18.9291,NA,NA,"-0.20%"
"12/25/2019",18.969,18.981,18.9835,18.9745,NA,NA,"-0.02%"
"12/24/2019",18.973,18.961,19.001,18.9231,NA,NA,"0.11%"
"12/23/2019",18.952,18.935,18.993,18.8934,NA,NA,"0.07%"
"12/20/2019",18.939,18.9225,18.9725,18.8856,NA,NA,"0.14%"
"12/19/2019",18.913,18.966,19.048,18.9125,NA,NA,"-0.25%"
"12/18/2019",18.96,18.935,19.0025,18.9058,NA,NA,"0.18%"
"12/17/2019",18.926,18.9327,18.9674,18.9004,NA,NA,"0.00%"
"12/16/2019",18.9252,19.0373,19.0861,18.925,NA,NA,"-0.44%"
"12/13/2019",19.0079,19.06,19.0954,18.9792,NA,NA,"-0.22%"
"12/12/2019",19.05,19.1195,19.1395,19.0375,NA,NA,"-0.34%"
"12/11/2019",19.1145,19.2585,19.2873,19.1059,NA,NA,"-0.72%"
"12/10/2019",19.2534,19.236,19.2707,19.1966,NA,NA,"0.13%"
"12/09/2019",19.2285,19.2955,19.3099,19.2107,NA,NA,"-0.38%"
"12/06/2019",19.301,19.3765,19.3965,19.2817,NA,NA,"-0.35%"
"12/05/2019",19.369,19.433,19.4775,19.341,NA,NA,"-0.29%"
"12/04/2019",19.4255,19.5532,19.5895,19.4294,NA,NA,"-0.63%"
"12/03/2019",19.548,19.5795,19.6305,19.5369,NA,NA,"-0.15%"
"12/02/2019",19.577,19.527,19.6175,19.5233,NA,NA,"0.08%"
"11/29/2019",19.562,19.471,19.587,19.4268,NA,NA,"0.47%"
"11/28/2019",19.4704,19.5169,19.6619,19.4646,NA,NA,"-0.20%"
"11/27/2019",19.5094,19.52,19.5956,19.4621,NA,NA,"-0.03%"
"11/26/2019",19.5152,19.4441,19.5957,19.4094,NA,NA,"0.40%"
"11/25/2019",19.4381,19.373,19.4835,19.314,NA,NA,"0.34%"
"11/22/2019",19.3721,19.3855,19.437,19.3437,NA,NA,"-0.04%"
"11/21/2019",19.3808,19.4652,19.5016,19.3549,NA,NA,"-0.39%"
"11/20/2019",19.457,19.344,19.555,19.3425,NA,NA,"0.63%"
"11/19/2019",19.336,19.3183,19.415,19.2417,NA,NA,"0.13%"
"11/18/2019",19.3116,19.194,19.3267,19.1801,NA,NA,"0.71%"
"11/15/2019",19.1758,19.3198,19.3312,19.176,NA,NA,"-0.71%"
"11/14/2019",19.3125,19.3574,19.4878,19.3094,NA,NA,"-0.19%"
"11/13/2019",19.3499,19.3143,19.535,19.3018,NA,NA,"0.22%"
"11/12/2019",19.3068,19.1155,19.375,19.1098,NA,NA,"1.05%"
"11/11/2019",19.107,19.103,19.1657,19.0828,NA,NA,"0.05%"
"11/08/2019",19.0971,19.138,19.2092,19.0772,NA,NA,"-0.18%"
"11/07/2019",19.132,19.146,19.1905,19.0878,NA,NA,"-0.05%"
"11/06/2019",19.141,19.207,19.263,19.136,NA,NA,"-0.31%"
"11/05/2019",19.2,19.1755,19.252,19.095,NA,NA,"0.14%"
"11/04/2019",19.173,19.1134,19.2205,19.046,NA,NA,"0.36%"
"11/01/2019",19.1042,19.2345,19.2454,19.0667,NA,NA,"-0.64%"
"10/31/2019",19.228,19.083,19.2488,19.0674,NA,NA,"0.77%"
"10/30/2019",19.0806,19.1165,19.2372,19.0767,NA,NA,"-0.18%"
"10/29/2019",19.115,19.122,19.158,19.0721,NA,NA,"-0.02%"
"10/28/2019",19.119,19.0565,19.138,19.0144,NA,NA,"0.35%"
"10/25/2019",19.053,19.137,19.141,19.0251,NA,NA,"-0.39%"
"10/24/2019",19.127,19.117,19.1656,19.0554,NA,NA,"0.10%"
"10/23/2019",19.108,19.1474,19.1915,19.0985,NA,NA,"-0.18%"
"10/22/2019",19.1419,19.122,19.159,19.0728,NA,NA,"0.14%"
"10/21/2019",19.1147,19.11,19.175,19.1017,NA,NA,"0.07%"
"10/18/2019",19.1007,19.197,19.2185,19.1024,NA,NA,"-0.48%"
"10/17/2019",19.193,19.202,19.2537,19.1275,NA,NA,"-0.04%"
"10/16/2019",19.2015,19.2405,19.2925,19.1631,NA,NA,"-0.20%"
"10/15/2019",19.24,19.271,19.2966,19.2197,NA,NA,"-0.14%"
"10/14/2019",19.2665,19.3265,19.3511,19.2491,NA,NA,"-0.26%"
"10/11/2019",19.317,19.4465,19.4627,19.2644,NA,NA,"-0.64%"
"10/10/2019",19.4405,19.57,19.642,19.4345,NA,NA,"-0.62%"
"10/09/2019",19.5625,19.6265,19.6357,19.4925,NA,NA,"-0.32%"
"10/08/2019",19.626,19.574,19.645,19.5089,NA,NA,"0.31%"
"10/07/2019",19.566,19.5195,19.5973,19.5161,NA,NA,"0.29%"
"10/04/2019",19.5102,19.6538,19.6583,19.4921,NA,NA,"-0.69%"
"10/03/2019",19.645,19.7937,19.825,19.645,NA,NA,"-0.75%"
"10/02/2019",19.7932,19.8225,19.8654,19.7439,NA,NA,"-0.11%"
"10/01/2019",19.815,19.7325,19.845,19.7204,NA,NA,"0.44%"
"09/30/2019",19.7275,19.695,19.765,19.68,NA,NA,"0.21%"
"09/27/2019",19.6867,19.6727,19.7385,19.5938,NA,NA,"0.11%"
"09/26/2019",19.665,19.5714,19.6808,19.5271,NA,NA,"0.52%"
"09/25/2019",19.5636,19.4451,19.6192,19.4396,NA,NA,"0.64%"
"09/24/2019",19.4393,19.4765,19.5072,19.4021,NA,NA,"-0.15%"
"09/23/2019",19.468,19.447,19.515,19.382,NA,NA,"0.11%"
"09/20/2019",19.4468,19.4557,19.4962,19.3969,NA,NA,"-0.02%"
"09/19/2019",19.4507,19.3975,19.4655,19.3194,NA,NA,"0.28%"
"09/18/2019",19.397,19.3636,19.445,19.3239,NA,NA,"0.18%"
"09/17/2019",19.3622,19.4405,19.555,19.3449,NA,NA,"-0.40%"
"09/16/2019",19.44,19.4225,19.4711,19.3974,NA,NA,"0.21%"
"09/13/2019",19.3983,19.437,19.4625,19.3442,NA,NA,"-0.16%"
"09/12/2019",19.4295,19.5069,19.5443,19.3987,NA,NA,"-0.38%"
"09/11/2019",19.503,19.498,19.5776,19.4728,NA,NA,"0.07%"
"09/10/2019",19.49,19.5743,19.6127,19.4711,NA,NA,"-0.36%"
"09/09/2019",19.5605,19.5584,19.605,19.4726,NA,NA,"0.16%"
"09/06/2019",19.5293,19.7442,19.7557,19.5156,NA,NA,"-1.05%"
"09/05/2019",19.7367,19.7232,19.7647,19.611,NA,NA,"0.12%"
"09/04/2019",19.7136,19.9732,19.9966,19.7074,NA,NA,"-1.30%"
"09/03/2019",19.9727,20.1478,20.169,19.9673,NA,NA,"-0.83%"
"09/02/2019",20.1405,20.063,20.1577,20.036,NA,NA,"0.41%"
"08/30/2019",20.0575,20.1403,20.1987,20.0089,NA,NA,"-0.37%"
"08/29/2019",20.132,20.1042,20.261,20.044,NA,NA,"0.18%"
"08/28/2019",20.0967,19.987,20.1273,19.9468,NA,NA,"0.59%"
"08/27/2019",19.978,19.9333,20.0872,19.8766,NA,NA,"0.23%"
"08/26/2019",19.9328,19.9187,20.126,19.8092,NA,NA,"0.10%"
"08/23/2019",19.9129,19.8251,19.9414,19.7572,NA,NA,"0.48%"
"08/22/2019",19.8176,19.6885,19.8514,19.6604,NA,NA,"0.66%"
"08/21/2019",19.6875,19.7662,19.7756,19.6387,NA,NA,"-0.37%"
"08/20/2019",19.7612,19.862,19.8922,19.7192,NA,NA,"-0.47%"
"08/19/2019",19.8542,19.665,19.905,19.6068,NA,NA,"1.04%"
"08/16/2019",19.6502,19.61,19.6879,19.5194,NA,NA,"0.25%"
"08/15/2019",19.602,19.6755,19.765,19.579,NA,NA,"-0.37%"
"08/14/2019",19.6747,19.376,19.756,19.3694,NA,NA,"1.57%"
"08/13/2019",19.3698,19.6087,19.681,19.3512,NA,NA,"-1.20%"
"08/12/2019",19.6059,19.399,19.7779,19.3977,NA,NA,"1.06%"
"08/09/2019",19.401,19.4112,19.497,19.3752,NA,NA,"-0.02%"
"08/08/2019",19.404,19.6289,19.659,19.4012,NA,NA,"-1.11%"
"08/07/2019",19.6215,19.5755,19.745,19.5284,NA,NA,"0.24%"
"08/06/2019",19.5739,19.6139,19.7423,19.5301,NA,NA,"-0.18%"
"08/05/2019",19.609,19.2987,19.6777,19.2981,NA,NA,"1.61%"
"08/02/2019",19.299,19.2358,19.3755,19.1947,NA,NA,"0.35%"
"08/01/2019",19.2323,19.134,19.2819,19.1133,NA,NA,"0.55%"
"07/31/2019",19.1265,19.0625,19.1901,18.9474,NA,NA,"0.33%"
"07/30/2019",19.063,19.0639,19.095,19.014,NA,NA,"0.05%"
"07/29/2019",19.0536,19.045,19.1306,19.0096,NA,NA,"0.10%"
"07/26/2019",19.035,19.02,19.115,18.9859,NA,NA,"0.11%"
"07/25/2019",19.015,19.0595,19.135,18.9604,NA,NA,"-0.18%"
"07/24/2019",19.05,19.1822,19.1936,19.052,NA,NA,"-0.64%"
"07/23/2019",19.1724,19.0557,19.196,19.0454,NA,NA,"0.64%"
"07/22/2019",19.0511,19.035,19.0898,19.0021,NA,NA,"0.15%"
"07/19/2019",19.0229,18.945,19.055,18.9263,NA,NA,"0.41%"
"07/18/2019",18.9445,19.0635,19.1215,18.9399,NA,NA,"-0.62%"
"07/17/2019",19.0624,19.094,19.1289,18.992,NA,NA,"-0.12%"
"07/16/2019",19.086,18.978,19.125,18.9506,NA,NA,"0.61%"
"07/15/2019",18.9706,19.002,19.0074,18.9186,NA,NA,"-0.05%"
"07/12/2019",18.9794,19.0785,19.1284,18.9709,NA,NA,"-0.47%"
"07/11/2019",19.0696,19.1392,19.1752,19.0639,NA,NA,"-0.32%"
"07/10/2019",19.13,19.1597,19.3153,19.1288,NA,NA,"-0.13%"
"07/09/2019",19.1545,18.9145,19.3465,18.8778,NA,NA,"1.27%"
"07/08/2019",18.9138,19.025,19.0301,18.8613,NA,NA,"-0.50%"
"07/05/2019",19.008,19.005,19.0855,18.9589,NA,NA,"0.05%"
"07/04/2019",18.998,19.0175,19.0271,18.9653,NA,NA,"-0.07%"
"07/03/2019",19.0105,19.0508,19.091,19.0023,NA,NA,"-0.21%"
"07/02/2019",19.0508,19.131,19.1324,19.0453,NA,NA,"-0.34%"
"07/01/2019",19.1153,19.1915,19.2103,19.0359,NA,NA,"-0.53%"
"06/28/2019",19.2162,19.1788,19.245,19.1456,NA,NA,"0.20%"
"06/27/2019",19.1779,19.1275,19.195,19.0889,NA,NA,"0.27%"
"06/26/2019",19.1268,19.2304,19.2651,19.1187,NA,NA,"-0.48%"
"06/25/2019",19.2195,19.2015,19.2765,19.1621,NA,NA,"0.14%"
"06/24/2019",19.1925,19.095,19.2227,19.0751,NA,NA,"0.38%"
"06/21/2019",19.1191,19.0047,19.1667,18.9713,NA,NA,"0.65%"
"06/20/2019",18.995,19.018,19.0422,18.8909,NA,NA,"-0.12%"
"06/19/2019",19.0175,19.1235,19.2101,19.0141,NA,NA,"-0.53%"
"06/18/2019",19.1186,19.1776,19.1865,19.0478,NA,NA,"-0.31%"
"06/17/2019",19.1771,19.1525,19.2175,19.1245,NA,NA,"0.14%"
"06/14/2019",19.15,19.1965,19.2319,19.1089,NA,NA,"-0.20%"
"06/13/2019",19.188,19.173,19.2162,19.1313,NA,NA,"0.11%"
"06/12/2019",19.166,19.1318,19.225,19.0994,NA,NA,"0.21%"
"06/11/2019",19.125,19.2171,19.2425,19.0851,NA,NA,"-0.48%"
"06/10/2019",19.2166,19.305,19.3296,19.1339,NA,NA,"-2.01%"
"06/07/2019",19.6105,19.6855,19.7918,19.555,NA,NA,"-0.38%"
"06/06/2019",19.6844,19.5843,19.8428,19.518,NA,NA,"0.56%"
"06/05/2019",19.574,19.5648,19.6756,19.4664,NA,NA,"0.07%"
"06/04/2019",19.5598,19.7793,19.8397,19.5156,NA,NA,"-1.07%"
"06/03/2019",19.7705,19.6027,19.8818,19.6027,NA,NA,"0.81%"
"05/31/2019",19.612,19.1425,19.8333,19.1409,NA,NA,"2.49%"
"05/30/2019",19.135,19.1329,19.1704,19.0384,NA,NA,"0.04%"
"05/29/2019",19.1273,19.1931,19.2952,19.1275,NA,NA,"-0.34%"
"05/28/2019",19.1924,19.0618,19.215,19.0382,NA,NA,"0.73%"
"05/27/2019",19.0531,19.0415,19.0759,19.0161,NA,NA,"0.06%"
"05/24/2019",19.0416,19.0427,19.0989,18.9968,NA,NA,"0.02%"
"05/23/2019",19.037,18.9873,19.106,18.978,NA,NA,"0.26%"
"05/22/2019",18.9868,19.0104,19.0407,18.9319,NA,NA,"-0.09%"
"05/21/2019",19.0047,19.0685,19.1259,18.9991,NA,NA,"-0.29%"
"05/20/2019",19.06,19.1725,19.1725,19.0588,NA,NA,"-0.54%"
"05/17/2019",19.1631,19.1283,19.2272,19.0914,NA,NA,"0.22%"
"05/16/2019",19.1209,19.0522,19.1373,18.9758,NA,NA,"0.39%"
"05/15/2019",19.0472,19.151,19.262,19.0093,NA,NA,"-0.54%"
"05/14/2019",19.1505,19.2245,19.2367,19.1027,NA,NA,"-0.38%"
"05/13/2019",19.224,19.0975,19.2555,19.0975,NA,NA,"0.67%"
"05/10/2019",19.0954,19.234,19.2854,19.0429,NA,NA,"-0.68%"
"05/09/2019",19.2264,19.086,19.325,19.0675,NA,NA,"0.76%"
"05/08/2019",19.081,19.0325,19.135,19.0065,NA,NA,"0.26%"
"05/07/2019",19.032,18.9902,19.095,18.943,NA,NA,"0.27%"
"05/06/2019",18.9805,19.001,19.1119,18.934,NA,NA,"0.34%"
"05/03/2019",18.9155,19.122,19.1784,18.913,NA,NA,"-1.04%"
"05/02/2019",19.1145,18.9962,19.1455,18.9358,NA,NA,"0.64%"
"05/01/2019",18.9938,18.9477,19.0016,18.7886,NA,NA,"0.28%"
"04/30/2019",18.9402,19.0138,19.085,18.9207,NA,NA,"-0.39%"
"04/29/2019",19.0135,18.9361,19.045,18.8983,NA,NA,"0.43%"
"04/26/2019",18.9318,19.0225,19.1098,18.8962,NA,NA,"-0.44%"
"04/25/2019",19.015,19.0696,19.1996,19.0103,NA,NA,"-0.28%"
"04/24/2019",19.0678,18.9043,19.0958,18.901,NA,NA,"0.87%"
"04/23/2019",18.9042,18.8265,18.995,18.8195,NA,NA,"0.42%"
"04/22/2019",18.8253,18.7748,18.8655,18.7533,NA,NA,"0.35%"
"04/19/2019",18.7596,18.8035,18.8346,18.7477,NA,NA,"-0.20%"
"04/18/2019",18.7975,18.8225,18.9118,18.7495,NA,NA,"-0.16%"
"04/17/2019",18.8273,18.8705,18.8932,18.7963,NA,NA,"-0.23%"
"04/16/2019",18.871,18.8548,19.005,18.8471,NA,NA,"0.11%"
"04/15/2019",18.8505,18.7632,18.905,18.7481,NA,NA,"0.53%"
"04/12/2019",18.7508,18.8335,18.8714,18.746,NA,NA,"-0.40%"
"04/11/2019",18.826,18.8175,18.9245,18.8078,NA,NA,"0.09%"
"04/10/2019",18.81,18.9312,18.9483,18.8075,NA,NA,"-0.64%"
"04/09/2019",18.9307,18.9675,18.9897,18.8913,NA,NA,"-0.15%"
"04/08/2019",18.96,19.074,19.1346,18.9095,NA,NA,"-0.59%"
"04/05/2019",19.0733,19.1462,19.1688,19.047,NA,NA,"-0.38%"
"04/04/2019",19.1469,19.2184,19.2864,19.1319,NA,NA,"-0.33%"
"04/03/2019",19.21,19.228,19.255,19.1067,NA,NA,"-0.09%"
"04/02/2019",19.2275,19.1455,19.2652,19.072,NA,NA,"0.47%"
"04/01/2019",19.138,19.373,19.3869,19.1345,NA,NA,"-1.46%"
"03/29/2019",19.4215,19.3385,19.485,19.2664,NA,NA,"0.45%"
"03/28/2019",19.335,19.3625,19.4468,19.2997,NA,NA,"-0.10%"
"03/27/2019",19.355,19.106,19.385,19.0994,NA,NA,"1.32%"
"03/26/2019",19.103,19.0185,19.135,18.9935,NA,NA,"0.48%"
"03/25/2019",19.0125,19.099,19.1574,18.986,NA,NA,"-0.38%"
"03/22/2019",19.0855,18.8577,19.185,18.8377,NA,NA,"1.19%"
"03/21/2019",18.8616,18.8287,18.935,18.7742,NA,NA,"0.18%"
"03/20/2019",18.8282,19.0143,19.0351,18.7464,NA,NA,"-0.98%"
"03/19/2019",19.0136,19.0562,19.0814,18.983,NA,NA,"-0.19%"
"03/18/2019",19.05,19.2025,19.2314,19.0392,NA,NA,"-0.78%"
"03/15/2019",19.1996,19.3185,19.3228,19.181,NA,NA,"-0.61%"
"03/14/2019",19.318,19.2833,19.3801,19.276,NA,NA,"0.21%"
"03/13/2019",19.2783,19.349,19.375,19.2579,NA,NA,"-0.37%"
"03/12/2019",19.3492,19.4008,19.424,19.2391,NA,NA,"-0.23%"
"03/11/2019",19.3945,19.4982,19.5239,19.377,NA,NA,"-0.51%"
"03/08/2019",19.4933,19.5505,19.616,19.4606,NA,NA,"-0.29%"
"03/07/2019",19.5501,19.3625,19.6262,19.3312,NA,NA,"0.98%"
"03/06/2019",19.36,19.2475,19.4056,19.2419,NA,NA,"0.59%"
"03/05/2019",19.247,19.2965,19.3267,19.2109,NA,NA,"-0.22%"
"03/04/2019",19.29,19.2756,19.3862,19.2711,NA,NA,"0.17%"
"03/01/2019",19.2574,19.2825,19.3405,19.2446,NA,NA,"-0.10%"
"02/28/2019",19.2775,19.172,19.325,19.1535,NA,NA,"0.60%"
"02/27/2019",19.1622,19.1755,19.2662,19.1446,NA,NA,"-0.02%"
"02/26/2019",19.166,19.1335,19.225,19.1032,NA,NA,"0.21%"
"02/25/2019",19.126,19.15,19.25,19.0235,NA,NA,"-0.05%"
"02/22/2019",19.1365,19.2895,19.3074,19.0979,NA,NA,"-0.77%"
"02/21/2019",19.285,19.219,19.335,19.1693,NA,NA,"0.37%"
"02/20/2019",19.214,19.144,19.2371,19.1311,NA,NA,"0.39%"
"02/19/2019",19.139,19.2455,19.3015,19.1213,NA,NA,"-0.52%"
"02/18/2019",19.2385,19.2567,19.2873,19.1995,NA,NA,"0.02%"
"02/15/2019",19.2352,19.2578,19.425,19.2114,NA,NA,"-0.11%"
"02/14/2019",19.256,19.4355,19.4761,19.2474,NA,NA,"-0.88%"
"02/13/2019",19.427,19.2555,19.455,19.2134,NA,NA,"0.92%"
"02/12/2019",19.2506,19.3065,19.3238,19.206,NA,NA,"-0.25%"
"02/11/2019",19.2987,19.0614,19.335,19.0609,NA,NA,"1.20%"
"02/08/2019",19.0703,19.0797,19.1381,19.0231,NA,NA,"-0.10%"
"02/07/2019",19.09,19.1075,19.1896,19.0384,NA,NA,"-0.06%"
"02/06/2019",19.102,19.036,19.1734,19.0336,NA,NA,"0.38%"
"02/05/2019",19.0288,19.1109,19.1311,19.0187,NA,NA,"-0.40%"
"02/04/2019",19.1044,19.0975,19.1829,19.0154,NA,NA,"0.05%"
"02/01/2019",19.094,19.1065,19.1896,19.0591,NA,NA,"-0.06%"
"01/31/2019",19.1058,19.133,19.1671,18.972,NA,NA,"-0.09%"
"01/30/2019",19.123,18.9949,19.2155,18.9811,NA,NA,"0.72%"
"01/29/2019",18.986,19.0427,19.0688,18.9617,NA,NA,"-0.27%"
"01/28/2019",19.038,18.9883,19.087,18.9676,NA,NA,"0.31%"
"01/25/2019",18.9797,19.0172,19.0352,18.8796,NA,NA,"-0.20%"
"01/24/2019",19.018,19.0291,19.0921,18.9515,NA,NA,"-0.02%"
"01/23/2019",19.0224,19.1685,19.174,19.0228,NA,NA,"-0.76%"
"01/22/2019",19.1682,19.1667,19.2452,19.1007,NA,NA,"0.05%"
"01/21/2019",19.159,19.077,19.215,19.0662,NA,NA,"0.43%"
"01/18/2019",19.0775,19.0181,19.155,18.9701,NA,NA,"0.35%"
"01/17/2019",19.0106,18.8923,19.125,18.8754,NA,NA,"0.65%"
"01/16/2019",18.887,18.9965,19.0553,18.8845,NA,NA,"-0.53%"
"01/15/2019",18.9885,18.9812,19.095,18.9487,NA,NA,"0.07%"
"01/14/2019",18.975,19.1411,19.2087,18.9576,NA,NA,"-0.82%"
"01/11/2019",19.131,19.1285,19.195,19.057,NA,NA,"0.04%"
"01/10/2019",19.1231,19.2245,19.2727,19.1208,NA,NA,"-0.52%"
"01/09/2019",19.224,19.3556,19.3815,19.1998,NA,NA,"-0.69%"
"01/08/2019",19.358,19.3625,19.4396,19.2817,NA,NA,"0.02%"
"01/07/2019",19.3544,19.4191,19.4795,19.2902,NA,NA,"-0.34%"
"01/04/2019",19.42,19.6295,19.6754,19.3701,NA,NA,"-1.03%"
"01/03/2019",19.622,19.5707,19.6782,19.5495,NA,NA,"0.30%"
"01/02/2019",19.5625,19.6513,19.7241,19.5301,NA,NA,"-0.41%"
"01/01/2019",19.643,19.6513,19.6538,19.6425,NA,NA,"0.01%"
"12/31/2018",19.6403,19.659,19.72,19.6175,NA,NA,"-0.05%"
"12/28/2018",19.651,19.6758,19.7509,19.6048,NA,NA,"-0.09%"
"12/27/2018",19.668,19.9067,19.9543,19.621,NA,NA,"-1.17%"
"12/26/2018",19.9,19.9192,19.9737,19.8382,NA,NA,"-0.06%"
"12/25/2018",19.9117,19.875,19.9286,19.8717,NA,NA,"0.22%"
"12/24/2018",19.8675,19.9434,19.9705,19.815,NA,NA,"-0.36%"
"12/21/2018",19.94,19.8961,20.035,19.841,NA,NA,"0.33%"
"12/20/2018",19.875,20.116,20.1485,19.8062,NA,NA,"-1.16%"
"12/19/2018",20.108,20.08,20.1728,19.9505,NA,NA,"0.18%"
"12/18/2018",20.072,20.0775,20.195,20.0322,NA,NA,"0.01%"
