Date,Price,Open,High,Low,Vol.,Change..
2020-06-24,3.2114,3.2267,3.2432,3.197,178.24K,0.24%
2020-06-25,3.1881,3.2124,3.2322,3.1869,212.31K,-0.73%
2020-06-26,3.1974,3.1901,3.2297,3.186,193.21K,0.29%
2020-06-29,3.2098,3.2042,3.2436,3.1997,174.69K,0.39%
2020-06-30,3.2071,3.2132,3.2299,3.1941,203.64K,-0.08%
2020-07-01,3.2139,3.2047,3.2329,3.195,177.98K,0.21%
2020-07-02,3.2016,3.2246,3.2367,3.1964,158.57K,-0.38%
2020-07-03,3.204,3.203,3.2245,3.1927,157.10K,0.07%
2020-07-06,3.2131,3.2031,3.2476,3.2024,155.83K,0.28%
2020-07-07,3.2003,3.2168,3.2346,3.1995,199.48K,-0.40%
2020-07-08,3.2061,3.202,3.2348,3.1996000000000002,155.02K,0.18%
2020-07-09,3.2087,3.2069,3.2394,3.1999,154.73K,0.08%
2020-07-10,3.203,3.211,3.2276,3.194,128.88K,-0.18%
2020-07-13,3.2149,3.2049,3.2354,3.2017,148.45K,0.37%
2020-07-14,3.2113,3.2161,3.2423,3.205,173.93K,-0.11%
2020-07-15,3.2129,3.2132,3.2506,3.2113,179.76K,0.05%
2020-07-16,3.2204,3.2165,3.2362,3.2046,203.85K,0.23%
2020-07-17,3.2237,3.2234,3.2371,3.2079,190.45K,0.10%
2020-07-20,3.2246,3.2271,3.2624,3.2074,133.13K,0.03%
2020-07-21,3.2164,3.2294,3.2524,3.2084,164.61K,-0.25%
2020-07-22,3.2216,3.2274,3.2606,3.2087,175.93K,0.16%
2020-07-23,3.2226,3.2341,3.2589,3.2043,192.16K,0.03%
2020-07-24,3.2276,3.2243,3.2506,3.204,174.10K,0.16%
2020-07-27,3.2326,3.2438,3.2712,3.2093,154.10K,0.15%
2020-07-28,3.238,3.2338,3.2609,3.1875,146.37K,0.17%
2020-07-29,3.2476,3.2399,3.254,3.2164,146.59K,0.30%
2020-07-30,3.263,3.2479,3.2702,3.2178,168.45K,0.47%
2020-07-31,3.244,3.2638,3.2852,3.2401,114.09K,-0.58%
2020-08-03,3.2001,3.2497,3.2557,3.1955,127.68K,-1.35%
2020-08-04,3.252,3.202,3.2565,3.1971,145.63K,1.62%
2020-08-05,3.2082,3.2554,3.2787,3.2053,165.84K,-1.35%
2020-08-06,3.2109,3.2096,3.2515,3.2048,197.09K,0.08%
2020-08-07,3.204,3.2264,3.2513,3.1916,175.02K,-0.21%
2020-08-10,3.23,3.2278,3.2538,3.1934,121.78K,0.81%
2020-08-11,3.1985,3.2313,3.2571,3.1975,154.54K,-0.98%
2020-08-12,3.2014,3.1997,3.2576,3.1944,124.12K,0.09%
2020-08-13,3.2042,3.2034,3.2464,3.202,106.53K,0.09%
2020-08-14,3.2438,3.206,3.2643,3.199,113.53K,1.24%
2020-08-17,3.2614,3.2477,3.2701,3.2044,105.45K,0.54%
2020-08-18,3.2436,3.2627,3.2759,3.2261,161.93K,-0.55%
2020-08-19,3.2315,3.2448,3.2645,3.2192,176.62K,-0.37%
2020-08-20,3.2331,3.2332,3.2518,3.2146,138.20K,0.05%
2020-08-21,3.2268,3.2343,3.2554,3.2022,149.23K,-0.19%
2020-08-24,3.2272,3.2278,3.2601,3.2168,147.58K,0.01%
2020-08-25,3.2548,3.2364,3.2647,3.2234,167.21K,0.86%
2020-08-26,3.2311,3.2585,3.2633,3.2242,176.98K,-0.73%
2020-08-27,3.2302,3.2325,3.2698,3.225,178.11K,-0.03%
2020-08-28,3.2486,3.2313,3.2741,3.2301,166.03K,0.57%
2020-08-31,3.2395,3.2674,3.2746,3.2359,134.49K,-0.28%
2020-09-01,3.2492,3.2404,3.285,3.2297,164.96K,0.30%
2020-09-02,3.2328,3.2501,3.2586,3.2218,173.25K,-0.50%
2020-09-03,3.2323,3.2494,3.2608,3.2159,193.82K,-0.02%
2020-09-04,3.2315,3.2334,3.2562,3.2239,166.39K,-0.02%
2020-09-07,3.228,3.2325,3.2592,3.229,132.41K,-0.11%
2020-09-08,3.2312,3.2436,3.2545,3.2234,171.87K,0.10%
2020-09-09,3.2395,3.2434,3.2607,3.2204,192.06K,0.26%
2020-09-10,3.2401,3.2441,3.2752,3.2239,157.59K,0.02%
2020-09-11,3.2321,3.241,3.2631,3.2292,146.89K,-0.25%
2020-09-14,3.2335,3.2483,3.2717,3.2294,116.20K,0.04%
2020-09-15,3.2498,3.2352,3.2743,3.2315,159.60K,0.50%
2020-09-16,3.2295,3.2518,3.2722,3.2244,179.08K,-0.62%
2020-09-17,3.2501,3.2309,3.2664,3.2159,205.70K,0.64%
2020-09-18,3.2433,3.2512,3.2652,3.2287,202.67K,-0.21%
2020-09-21,3.226,3.2564,3.2599,3.2181,224.19K,-0.53%
2020-09-22,3.2279,3.2273,3.2524,3.2159,236.34K,0.06%
2020-09-23,3.217,3.2295,3.2597,3.2143,261.80K,-0.34%
2020-09-24,3.2184,3.2339,3.2455,3.2141,237.46K,0.04%
2020-09-25,3.2143,3.2189,3.2471,3.2067,190.56K,-0.13%
2020-09-28,3.2174,3.2284,3.2588,3.2116,144.72K,0.10%
2020-09-29,3.2302,3.2361,3.2531,3.2175,164.28K,0.40%
2020-09-30,3.2394,3.2255,3.2561,3.2123,169.84K,0.28%
2020-10-01,3.2424,3.2406,3.2626,3.2201,224.94K,0.09%
2020-10-02,3.2388,3.2433,3.2536,3.2203,237.12K,-0.11%
2020-10-05,3.2269,3.2447,3.2668,3.2225,143.73K,-0.37%
2020-10-06,3.2465,3.2281,3.2706,3.2235,187.50K,0.61%
2020-10-07,3.2253,3.2242,3.2619,3.2229,202.48K,-0.65%
2020-10-08,3.2253,3.2267,3.2634,3.2234,216.43K,0.00%
2020-10-09,3.242,3.2265,3.2671,3.222,155.67K,0.52%
2020-10-12,3.2392,3.2579,3.2715,3.2278,166.60K,-0.09%
2020-10-13,3.2358,3.2499,3.2627,3.2206,236.83K,-0.10%
2020-10-14,3.2344,3.2468,3.2578,3.2203,197.99K,-0.04%
2020-10-15,3.2215,3.2448,3.254,3.216,98.28K,-0.40%
2020-10-16,3.2216,3.2262,3.2524,3.2087,143.11K,0.00%
2020-10-19,3.2477,3.2345,3.2579,3.2122,122.09K,0.81%
2020-10-20,3.2439,3.2495,3.2722,3.226,135.23K,-0.12%
2020-10-21,3.2573,3.264,3.2754,3.231,170.60K,0.41%
2020-10-22,3.2336,3.2593,3.2723,3.2304,154.22K,-0.73%
2020-10-23,3.2611,3.2584,3.2691,3.2322,170.60K,0.85%
2020-10-26,3.2472,3.2633,3.2727,3.2262,161.54K,-0.43%
2020-10-27,3.245,3.2503,3.2603,3.233,137.50K,-0.07%
2020-10-28,3.2325,3.246,3.2559,3.2229,167.35K,-0.39%
2020-10-29,3.2226,3.2429,3.2504,3.206,188.02K,-0.31%
2020-10-30,3.2317,3.2243,3.2463,3.2038,175.91K,0.28%
2020-11-02,3.2193,3.2176,3.245,3.2016,135.81K,-0.38%
2020-11-03,3.2271,3.2211,3.2654,3.2125,138.30K,0.24%
2020-11-04,3.2259,3.2387,3.2698,3.2074,287.80K,-0.04%
2020-11-05,3.2356,3.2279,3.2824,3.2211,216.91K,0.30%
2020-11-06,3.2533,3.2355,3.2791,3.2278,252.19K,0.55%
2020-11-09,3.2474,3.2341,3.2715,3.2248,250.38K,-0.18%
2020-11-10,3.2341,3.2485,3.2603,3.2238,295.22K,-0.41%
2020-11-11,3.2427,3.2469,3.2589,3.2202,253.72K,0.27%
2020-11-12,3.2334,3.2433,3.2613,3.2212,265.85K,-0.29%
2020-11-13,3.2395,3.2464,3.264,3.2276,202.19K,0.19%
2020-11-16,3.2515,3.2541,3.2706,3.2257,158.21K,0.37%
2020-11-17,3.2518,3.2519,3.2703,3.2298,172.60K,0.01%
2020-11-18,3.251,3.253,3.2696,3.2264,270.19K,-0.02%
2020-11-19,3.2582,3.252,3.2619,3.2243,222.99K,0.22%
2020-11-20,3.2509,3.2596,3.2648,3.2302,194.90K,-0.22%
2020-11-23,3.227,3.2507,3.2685,3.2223,131.91K,-0.74%
2020-11-24,3.2495,3.2494,3.2701,3.222,156.01K,0.70%
2020-11-25,3.2521,3.2527,3.2749,3.2302,173.64K,0.08%
2020-11-26,3.2452,3.2552,3.271,3.2313,152.54K,-0.21%
2020-11-27,3.2602,3.2554,3.2785,3.233,161.57K,0.46%
2020-11-30,3.2475,3.2757,3.2847,3.2441,113.18K,-0.39%
2020-12-01,3.3002,3.2582,3.3031,3.2422,141.68K,1.62%
2020-12-02,3.2731,3.301,3.3105,3.2522,209.62K,-0.82%
2020-12-03,3.282,3.2761,3.308,3.2566,219.51K,0.27%
2020-12-04,3.2763,3.2836,3.3173,3.2572,199.18K,-0.17%
